Date,Open,High,Low,Close,Volume
2023-01-03,88.91815977701387,90.36721788133093,87.8561840239744,88.45169067382812,28131200
2023-01-04,89.67246086306939,89.97021418207204,86.61555606707714,87.41948699951172,34854800
2023-01-05,86.81406171973046,86.9133103030513,85.25583548783042,85.55358123779297,27194400
2023-01-06,86.13915710492884,87.03240946135887,84.2236299964327,86.68502807617188,41381500
2023-01-09,87.69738621274176,89.37471527318449,87.20113572832027,87.35993194580078,29003900
2023-01-10,85.3352304507804,88.00505271446971,85.18635380180301,87.75692749023438,30467800
2023-01-11,88.51123815802363,90.91308872474838,88.34251480787275,90.83368682861328,26862000
2023-01-12,90.79399088981015,91.18106565731547,89.07696090221926,90.44660949707031,30258100
2023-01-13,90.1687035996184,91.49865871880165,89.45410175315347,91.42918395996094,26329200
2023-01-17,91.36963007309137,91.5582076664508,89.37470872387392,90.60540771484375,32602400
2023-01-18,91.4490389437429,92.10409321983435,89.96028748591486,90.43669128417969,29116700
2023-01-19,90.03969698033053,92.90802442539125,89.95036794778711,92.35222625732422,37000400
2023-01-20,94.38683418356587,97.56284161050858,94.3074322941516,97.2849349975586,63191100
2023-01-23,97.21546604814961,99.28979699304459,96.76884364481533,99.04167175292969,40005100
2023-01-24,97.36435577269755,98.8630345443212,96.47110327397543,96.96735382080078,33078500
2023-01-25,94.85330946494906,95.4388889257961,93.05688528262908,94.50593566894531,42330000
2023-01-26,95.7763485788492,96.83832436901237,94.66474470873614,96.7886962890625,30114000
2023-01-27,96.58026736816271,99.5676974204637,96.58026736816271,98.62482452392578,33879800
2023-01-30,96.74899462729292,97.55291796280574,95.67709179848833,96.21304321289062,27226200
2023-01-31,96.14357994111134,98.13850161004866,96.09395185947957,98.09880065917969,29870700
2023-02-01,97.96976938145957,100.43117510729803,96.84824601659454,99.67687225341797,35531100
2023-02-02,105.00659838352416,107.04122068782463,104.81802078918444,106.93204498291016,69883800
2023-02-03,102.158129703915,107.00153192767223,101.81075586334931,103.99425506591797,65309300
2023-02-06,101.6320988290303,103.57739978303069,101.11599409443309,102.12834930419922,31999600
2023-02-07,102.44594211421887,107.36874557367616,102.3466935405881,106.83279418945312,49010200
2023-02-08,101.28472743744483,102.36654986458451,97.3047964110275,98.62482452392578,94743500
2023-02-09,99.25009341009356,99.27986722656759,92.92785973388537,94.29751586914062,119455000
2023-02-10,94.7342150880715,96.02446938516859,93.54321694627534,93.8608169555664,54980700
2023-02-13,94.02952744911616,94.48607692679491,93.13627517879665,93.90050506591797,50076100
2023-02-14,93.72186834498302,94.13871694148641,91.56814302420062,93.9699935913086,54726100
2023-02-15,93.78141137501834,96.39169368435806,93.44396469123609,96.21304321289062,50169000
2023-02-16,94.65481268808418,96.94748732289182,94.02953228064146,94.79376220703125,42462600
2023-02-17,94.13869882242984,94.8433734777026,92.5109981255953,93.64244842529297,34284100
2023-02-21,92.3025791741885,92.40182774488592,91.03217929602812,91.10165405273438,33629300
2023-02-22,91.012320386859,91.41924934975466,89.93049814884304,90.96269989013672,30884000
2023-02-23,91.23068695357419,91.25054121331061,89.08688880510833,90.20841217041016,41206400
2023-02-24,88.76928168111633,89.21590405101533,87.91573031324553,88.46160125732422,36585100
2023-02-27,89.19606018066406,89.48388635539742,88.67002833376313,89.19606018066406,27502300
2023-02-28,88.66012201714169,90.54587555642594,88.65019488627358,89.3846435546875,30142000
2023-03-01,89.30524826014633,90.34736982458105,88.99756778401425,89.6823959350586,31111200
2023-03-02,88.98764047944798,91.58798817098749,88.91815814235167,91.31008911132812,32204400
