Date,Open,High,Low,Close,Volume
2023-01-03,237.40392951699792,240.01158153417768,231.85655337253039,233.98565673828125,25740000
2023-01-04,226.85610390975128,227.43232343462765,220.6836879280111,223.7503662109375,50623400
2023-01-05,221.89472640541456,222.2365596343891,216.58175162726957,217.11891174316406,39585600
2023-01-06,217.79279312709332,220.4883398206325,214.22802915573828,219.67771911621094,43613600
2023-01-09,221.1622360976978,225.8403946978241,221.12317668189198,221.81658935546875,27369800
2023-01-10,222.4416512068121,225.90875938940619,222.0216991383432,223.50621032714844,27033900
2023-01-11,225.88921816868051,230.44040764705468,225.71342844154773,230.26461791992188,28669300
2023-01-12,229.76651770584309,234.29817003437267,228.10621681309263,232.9406280517578,27269500
2023-01-13,231.46589026262427,233.78054439645499,229.4344578762405,233.64381408691406,21333300
2023-01-17,232.4132709547587,235.28462272396126,231.55381466942242,234.73770141601562,29831300
2023-01-18,235.9291745717664,236.7202581070154,230.0204434260072,230.3036651611328,30028700
2023-01-19,228.32107414949724,230.02044931118633,225.2934553321454,226.51426696777344,28623000
2023-01-20,229.37586152604075,235.11856433736398,229.03402830061015,234.61070251464844,35389800
2023-01-23,235.47013642558932,239.44509106116212,234.05398311341634,236.9155731201172,31934000
2023-01-24,236.83746410442902,238.2536026618758,234.82556885560982,236.38819885253906,40234400
2023-01-25,229.00474220423706,237.6187968797975,225.50833563928637,234.99160766601562,66526600
2023-01-26,237.96056968728342,242.51175849893386,236.34910448135867,242.20899963378906,33454500
2023-01-27,243.1759314324478,243.99631332473226,241.0663652215849,242.3653106689453,26498900
2023-01-30,238.80051357034338,239.86507262695676,236.54445608504085,237.0425567626953,25867400
2023-01-31,237.76529133415198,242.16021359505123,237.2769666384965,242.0234832763672,26541100
2023-02-01,242.20902977404796,249.22136469253888,239.7381082028261,246.84811401367188,31259900
2023-02-02,252.77638533264104,258.50931209894077,251.24303873990777,258.4214172363281,39940400
2023-02-03,253.47958267391422,258.03077225795073,251.09655585643634,252.31736755371094,29077300
2023-02-06,251.42859910463446,252.26850319934903,248.83070838044688,250.77423095703125,22518000
2023-02-07,254.4464132204565,262.49399303825874,254.0069091613423,261.312255859375,50841400
2023-02-08,266.82060062873455,270.2974697516429,259.9938017557166,260.5016784667969,54686000
2023-02-09,267.40664096109856,267.58246053588874,256.66349566630674,257.46435546875,42375100
2023-02-10,255.4230744390807,257.9232941080463,254.57339436942814,256.9564208984375,25818500
2023-02-13,261.39043477453396,268.187905604371,260.9118563468283,264.9844970703125,44630900
2023-02-14,266.3030219967699,268.5493038380461,262.99216601321865,265.814697265625,37047900
2023-02-15,262.71093736345534,265.07056133423544,260.6156584468026,263.6900329589844,28922400
2023-02-16,258.50082598261054,261.1639673790336,256.42514795944504,256.669921875,29603600
2023-02-17,253.96763447665674,254.65298350247923,250.64848588771906,252.66542053222656,30000100
2023-02-21,249.16023738002588,250.14913347081608,246.33065176998883,247.38807678222656,28397400
2023-02-22,248.7784030931242,249.02317699870756,245.10679450937417,246.25233459472656,22491100
