Date,Open,High,Low,Close,Volume
2023-02-10,175.26952548390446,177.793956459719,172.28790621396766,173.08299255371094,33433600
2023-02-13,177.1280495882559,179.8910153511435,174.7427604232,178.33062744140625,31463200
2023-02-14,176.07456285934154,180.39790176538594,174.80240649861443,178.38034057617188,24034600
2023-02-15,175.3390981166172,177.09825782649693,174.25578003012038,176.07456970214844,25308900
2023-02-16,171.6915668424147,174.77257931786272,170.7374420558266,171.3834686279297,25827500
2023-02-17,169.17707944999717,172.11893531873136,168.66026119429526,171.82078552246094,24171300
2023-02-21,173.24199779612061,177.0783481294213,170.826893719025,171.02566528320312,34592600
2023-02-22,170.02186694253015,171.70149962853893,168.65031730483764,170.07154846191406,22433200
2023-02-23,170.94618314290446,172.6258312060474,168.34224032234485,170.98593139648438,20017800
2023-02-24,167.60674577160847,169.67400347656468,166.63275445663348,169.3460235595703,19791300
2023-02-27,170.82691050373316,172.05930342190592,168.02418112795363,168.50123596191406,19277000
2023-02-28,170.8467663258522,176.462157996379,170.8169513484318,173.86814880371094,46051100
2023-03-01,173.52029733471028,176.76033328012912,171.98973946479623,172.3574676513672,30998400
2023-03-02,171.32385691337043,173.93773296202326,170.37966529709786,173.46067810058594,17352000
2023-03-03,177.82377174418224,185.4765915170855,175.96523391562997,184.114990234375,45877700
2023-03-06,186.84814838838628,188.49798142340265,183.50873406589673,183.7671356201172,33209400
2023-03-07,187.84199656187243,189.1936644453317,182.8825648439325,183.37950134277344,36701500
2023-03-08,181.74954586952333,184.12490167034065,180.22892143280296,183.83668518066406,19432400
2023-03-09,185.20824955352518,187.77242868564437,179.19531454783962,180.57679748535156,26582800
2023-03-10,179.90093514018687,183.63790709477487,177.7044844386464,178.41012573242188,25665000
2023-03-13,176.8696519923319,182.6539851704362,173.74889126884977,179.7916259765625,24728000
2023-03-14,186.43070819511073,193.12941799926793,185.41695343969602,192.8312530517578,41642600
2023-03-15,191.76781243844928,196.5682213519748,189.670739581799,196.5384063720703,42123600
2023-03-16,197.04527617398142,204.4993244552846,194.88857335776035,203.67440795898438,50447100
2023-03-17,199.33119865265817,200.66298504811758,194.2326244861609,194.41152954101562,50141100
2023-03-20,197.26391557398946,198.13852869694682,192.45357372832206,196.5980224609375,25186300
2023-03-21,201.9550080555266,202.30286970176957,196.73717435368076,200.92138671875,31827000
2023-03-22,201.25930602100934,206.099463243779,198.44664328245995,198.58578491210938,28477800
2023-03-23,201.59720175806143,206.6063303216433,200.911426940939,203.02838134765625,27389700
2023-03-24,203.92285580314848,206.30816011335196,202.3028531180641,204.74777221679688,27716400
2023-03-27,203.55516035077187,204.59873020633137,200.12630096704865,201.59722900390625,18527200
2023-03-28,198.92368794177148,199.79830109207896,196.6874735449803,199.450439453125,19127300
2023-03-29,202.31280134902292,204.45957083736363,201.2990465630899,204.0918426513672,18851100
2023-03-30,202.13390872134838,206.81504236281754,201.57734223164755,206.5665740966797,22608300
2023-03-31,205.97024884273395,210.8700355215034,205.50312731301653,210.64144897460938,25440300
2023-04-03,207.5604625901875,212.18198178307043,206.92438438820392,211.76455688476562,17924600
2023-04-04,212.0825659910519,214.91511020236734,211.23776784654058,213.4044189453125,21026400
2023-04-05,212.83791977102638,213.87155629474378,208.65372248365333,210.1842803955078,19396600
2023-04-06,207.9679340546365,215.61082017465736,207.37160416327058,214.77597045898438,26104400
2023-04-10,213.39448637040647,214.33866272215778,209.36929753894145,213.43423461914062,16106100
2023-04-11,214.1597518385731,214.6964517562648,212.10244259488454,212.5397491455078,16710100
2023-04-12,213.5236925353061,215.5114387294504,211.27754479543106,212.6888427734375,18972200
2023-04-13,214.40820515096996,219.7949946672169,214.3684569060914,218.99990844726562,23310400
2023-04-14,216.5450524607433,220.74913097277258,216.21707255337955,220.1329345703125,21591200
2023-04-17,218.4433375691326,219.6260488524338,215.79964694414574,217.51904296875,15481900
2023-04-18,218.56262043131468,219.08937192101277,214.88529327416447,216.55499267578125,12281000
2023-04-19,212.1620852709725,215.99843592425572,211.62538532109843,214.37841796875,15898100
2023-04-20,212.17203334589377,215.4220027548462,211.46639191017633,211.76455688476562,16475400
2023-04-21,208.92205983816885,212.10245055483261,208.29591496579627,211.58563232421875,17717200
2023-04-24,212.3707982899456,212.60933329520725,209.4190091133209,211.4862518310547,15750900
2023-04-25,209.52833539028245,209.9656268178701,205.86094120437443,206.2783660888672,19198200
2023-04-26,211.19800133904258,212.7981373910938,207.600186122068,208.1169891357422,41992700
2023-04-27,238.42021116281657,240.20918572943341,235.31933202421376,237.09835815429688,71196500
2023-04-28,237.54557833900142,238.9568761676903,234.30555784485358,238.84756469726562,39554000
2023-05-01,237.1579744285822,242.50501611214727,235.0112202378066,241.69003295898438,29143900
2023-05-02,241.69003211453244,243.4193766173221,237.52571692731894,237.77418518066406,24350100
2023-05-03,238.00278094449465,240.26881028953395,231.3239528227054,235.57772827148438,34463900
2023-05-04,234.61366421305814,236.74055188319167,231.5028367871656,232.0892333984375,17889400
2023-05-05,230.8171054557719,233.24214319913975,228.441749237586,231.35379028320312,27000500
2023-05-08,230.00210329645353,234.17636714390704,228.85915533576608,231.8407745361328,16400500
2023-05-09,230.0418689786509,234.43478615731217,229.66419235665347,231.94015502929688,16865600
2023-05-10,234.7229958402169,235.29944402768135,229.30639076366379,231.6519317626953,19119000
2023-05-11,231.62210410087727,236.7504923855175,230.87669935596904,234.34530639648438,20449000
2023-05-12,235.2895280534279,235.50818135320534,230.03193075237007,232.37747192382812,16161400
2023-05-15,235.46839876892366,238.78793108217462,233.88814427531784,237.39651489257812,20653200
2023-05-16,234.34533156097984,238.1717490618502,234.07699674301332,237.35678100585938,18163800
2023-05-17,236.98903199910285,242.34600727348626,236.68093377191283,241.00428771972656,21193100
2023-05-18,239.82155677521192,245.57607474469805,239.7122301391278,245.33755493164062,22943300
2023-05-19,245.95376877808485,247.1662951314435,241.91864655785506,244.13497924804688,21733600
2023-05-22,243.9063944439659,252.01640235796663,243.61816276027614,246.79856872558594,27738500
2023-05-23,245.29781945721774,250.06841341058728,245.13879612020204,245.22825622558594,17748100
2023-05-24,243.77717655928683,248.06076690925582,243.44919663824038,247.68310546875,17724300
2023-05-25,251.8474260443769,254.05382543946865,247.6433472684531,251.14178466796875,22371400
2023-05-26,251.38030978481962,260.70284408879627,251.16167166021748,260.43450927734375,25727200
2023-05-30,263.6248445901685,267.0040071257697,259.6891155348495,260.91156005859375,23816500
2023-05-31,258.40697136210287,263.37633619598944,256.86648039583633,263.0980529785156,25473700
2023-06-01,264.270877626089,272.321256606489,264.2609595189061,270.93975830078125,25609500
2023-06-02,270.9894701591077,273.66299149165616,269.4588969396265,270.93975830078125,19416900
2023-06-05,268.6438855219357,273.88161614564507,267.9084291372205,269.72723388671875,20742900
2023-06-06,268.4848861061557,274.8754826768535,268.03763109172036,269.4588623046875,19419000
2023-06-07,270.0055180183233,272.5696972670213,261.1898381568145,261.9849548339844,26163600
2023-06-08,259.02319447783515,266.01012094205356,257.29386504297963,262.95892333984375,20899400
2023-06-09,260.87179266403274,266.3082791185902,260.0965729470481,263.32666015625,16949800
2023-06-12,265.5330501300384,270.08497490814324,263.7042972060657,269.3892517089844,15442500
2023-06-13,273.1958395792714,274.0306893344269,267.44130590092897,269.65765380859375,16164000
2023-06-14,270.22418562547983,273.3051681295707,266.6760511965219,271.67523193359375,19175100
2023-06-15,270.6316315864153,282.2500104912735,269.75704874068026,280.1032409667969,25973500
2023-06-16,283.00534416008674,286.086356606878,278.4136556327555,279.2783203125,43127700
2023-06-20,277.022286043052,283.05507327415637,274.52765462247663,282.58795166015625,20701600
2023-06-21,281.7928330595618,282.2599546202207,276.6544958923145,279.9144287109375,20556200
2023-06-22,277.370100159185,283.5122591623506,276.0880256577415,283.13458251953125,17563100
2023-06-23,279.78520359910493,287.8952110829365,277.2408910940516,286.9609680175781,51092000
2023-06-26,286.9311248616306,288.014442707498,275.89912935562165,276.7637939453125,24232700
2023-06-27,280.28210124173046,287.57712455810264,278.93041834990106,285.29119873046875,26108300
2023-06-28,283.0749621394524,287.77596279839696,282.31960882824694,283.5420837402344,16722100
2023-06-29,282.7568884601105,284.8142129946825,278.9702344892543,279.8050842285156,15395700
2023-06-30,283.0153107326895,287.2790044495299,282.6773975218588,285.2217102050781,19694900
2023-07-03,284.9434043059661,287.62684323655463,283.1047331700127,284.2675476074219,8629300
2023-07-05,285.8875482884907,296.29339929866484,284.6054436891364,292.5663757324219,33865500
2023-07-06,294.077118017242,296.29343555760886,289.5251623594911,290.20098876953125,47600500
2023-07-07,290.3898541389388,294.38524367476765,286.89143151632925,288.7499694824219,25586000
2023-07-10,293.7391628856008,296.30337229687683,285.2912421018023,292.2980651855469,37058300
2023-07-11,292.09931513800467,298.340837358472,290.11156882154245,296.4624328613281,27585900
2023-07-12,299.90117916494063,307.55401343328566,298.261294773323,307.4446716308594,36677100
2023-07-13,311.6984509348841,314.3023933881679,308.38886713165334,311.48974609375,30281000
2023-07-14,309.8796614772566,312.95072531159866,305.4767811736153,306.9775390625,23054100
2023-07-17,305.65574210324695,309.8001759510319,302.8430642410926,308.71685791015625,25323100
2023-07-18,308.9752470835531,312.27491276551416,305.7352113559145,310.1380615234375,20731900
2023-07-19,311.1120997395896,316.7274767689664,308.6174685170369,314.0738525390625,21763700
2023-07-20,311.57921073138994,313.6067203081429,300.36832359676674,300.6664733886719,23836900
2023-07-21,302.7039209651899,303.58845220441054,289.4158431901848,292.45709228515625,42139300
2023-07-24,293.9677671533127,295.6970965406235,286.53358588004187,289.82330322265625,24915700
2023-07-25,293.3813918203589,296.47232248683173,290.0717775362577,292.6658020019531,19585600
2023-07-26,299.3446039644183,299.9210369448367,290.1115155280028,296.74066162109375,47256900
2023-07-27,323.12801261078397,323.3566143393983,307.94163308198955,309.8001708984375,64229200
2023-07-28,314.9384950804358,324.20139913117765,312.3246041214481,323.4858093261719,39220300
2023-07-31,321.7067592345927,323.66469029091354,315.64412776599033,316.64794921875,25799600
2023-08-01,315.5944509795889,322.1540190549493,312.7320917953881,320.7327575683594,22817900
2023-08-02,316.05161005931467,316.4392350831681,308.7466375342772,312.38421630859375,20461100
2023-08-03,308.03111235688823,314.01424840839314,308.03111235688823,311.2711486816406,15180200
2023-08-04,313.0302353033232,316.4591093262651,308.29942039197095,308.826171875,17612800
2023-08-07,311.3108991390347,315.1273684130836,308.55785108916643,314.6204833984375,16236500
2023-08-08,312.4737139507315,315.94235188743255,308.2099896220552,310.7245178222656,15183500
2023-08-09,310.96298497482377,311.70838971495243,300.99444013006075,303.3399658203125,19955800
2023-08-10,306.05329326634325,310.4263289606165,302.0082223586352,303.86676025390625,14358900
2023-08-11,300.7162259630138,302.8530473092932,298.51974431967506,299.79193115234375,14046300
2023-08-14,299.13592519949583,304.3338619035578,296.4226408204972,304.3139953613281,15641900
2023-08-15,304.2643369775201,305.3476550580953,298.19175633339523,300.1000061035156,11623600
2023-08-16,298.36070131576014,299.2352841208073,292.4769595227071,292.4869079589844,18547700
2023-08-17,291.2544826353271,294.2361017593766,283.2041352648721,283.34326171875,23950100
2023-08-18,277.3203811071162,283.9395789060304,272.69887773772837,281.5145263671875,35347900
2023-08-21,281.7133464245771,288.72013974924636,280.1231433753286,288.1238098144531,20181500
2023-08-22,290.75754394460523,291.1054055726011,284.9930924800381,285.837890625,12980200
2023-08-23,286.7323732562124,295.577837283612,285.90747197497666,292.43719482421875,18287000
2023-08-24,296.67111160823754,297.6252212635556,284.88379154825276,284.99310302734375,18360900
2023-08-25,284.37687724473807,286.6230398586669,274.3387541997715,283.750732421875,23701400
2023-08-28,286.235435127281,289.66430924281576,284.0489023100417,288.4815979003906,14239300
2023-08-29,286.81189577136405,297.3171420810114,286.41435258373576,296.16424560546875,20844500
2023-08-30,295.3492862928779,296.4624193263805,291.63218022598824,293.2919616699219,17717000
2023-08-31,293.98767316078107,299.2552191889363,293.84854668813364,294.0771484375,17229900
2023-09-01,297.5357883271389,299.8912627468376,292.6658161503416,294.5641174316406,12842300
2023-09-05,295.20017698548935,299.5434279064048,293.6994492306064,298.3110046386719,14956000
2023-09-06,299.8614212554446,301.44167572223057,293.84850159896115,297.3370056152344,15418100
2023-09-07,296.1741795776544,305.16871887218565,290.4295943547749,296.840087890625,33748700
2023-09-08,297.38668763075606,303.37974075580405,294.961635024311,296.0648498535156,17548000
2023-09-11,299.56328484691215,307.1465412031133,299.43407649527063,305.67559814453125,19489300
2023-09-12,304.4531070510654,306.76884815895613,298.3905059297866,299.8117370605469,13480400
2023-09-13,300.50741828533484,305.29789330613903,299.473812228941,303.1908874511719,13210900
2023-09-14,304.8606507708794,310.95309824202576,303.161136118716,309.8101501464844,19343100
2023-09-15,309.7007857678787,310.088410840117,296.9195921105287,298.47003173828125,28131100
2023-09-18,296.363016980272,301.73987399777747,295.9753919193005,300.6962890625,14234200
2023-09-19,300.6267693294819,304.2941637770046,297.9731146029142,303.2008972167969,15924400
2023-09-20,303.1809965191414,306.1725644483094,297.5954341908518,297.833984375,19379500
2023-09-21,293.8882758417499,298.42033456685886,291.4731412557836,293.9180908203125,21319600
2023-09-22,297.466181352766,303.5089462710406,296.4424933602112,297.2475280761719,25369600
2023-09-25,293.8286431788266,299.10610665000064,291.9005270346035,298.98681640625,18987000
2023-09-26,295.83627299017616,298.46008222359,294.19638842796746,297.1282958984375,19417200
2023-09-27,298.60915866807244,299.4539264640221,285.0328496808238,295.9157409667969,36429800
2023-09-28,297.1084242521594,304.45313062279126,294.8821582340951,302.09765625,22167100
2023-09-29,305.4966882392906,308.73672393193715,297.52580735084314,298.37060546875,25373700
2023-10-02,300.8851357535023,305.2979347903727,299.7819511595849,304.9401550292969,16265600
2023-10-03,302.3958267248528,304.8904274788593,297.8041380438366,299.0961608886719,17362300
2023-10-04,296.89969674713575,305.01962229611473,296.67109503462666,303.70770263671875,16880500
2023-10-05,302.76355357583645,304.3338596571605,297.6649799511563,302.9225769042969,19130000
2023-10-06,299.59310093157706,314.37198864360715,299.06634941720114,313.49737548828125,21803900
2023-10-09,310.5853120967943,318.36732433122893,309.9094857370149,316.4093933105469,22503700
2023-10-10,317.16479734182053,322.67086312994786,316.21068760266763,319.8681335449219,19038000
2023-10-11,321.03093557755113,326.8252019690386,320.9713056224866,325.81146240234375,22036300
2023-10-12,325.99035800443886,328.51480402545536,320.7128945741685,322.17388916015625,20530500
2023-10-13,321.54776705276197,323.05844326558616,310.4561394714202,312.7619323730469,21341000
2023-10-16,316.68771137426313,319.84822027579327,313.5868020964591,319.18231201171875,16536100
2023-10-17,316.23048377109484,322.4123746515941,315.35587073376195,322.01483154296875,16387800
2023-10-18,319.4208864985658,323.94299691938124,313.6265894069877,315.0279541015625,16851000
2023-10-19,317.92012250181403,319.91781707841454,309.839929589378,310.8934326171875,18709200
2023-10-20,312.21529480774785,313.36816085601043,304.59227516092113,306.7589111328125,22312300
2023-10-23,307.6037429491092,315.41557142621997,305.3774767770148,312.08612060546875,17796800
2023-10-24,314.83913461836846,316.39952274011324,308.7268208241305,310.6350402832031,19525500
2023-10-25,308.10064575656094,308.975258894185,297.00901886965295,297.6947937011719,42192500
2023-10-26,293.19256300342494,293.19256300342494,277.68813665644586,286.58331298828125,66684100
2023-10-27,292.6758030292474,297.4761974394607,291.1750447290284,294.9120178222656,29596300
2023-10-30,297.25749932854717,307.50432847654946,297.21773591231505,300.8056335449219,28435100
2023-10-31,301.4516121618608,301.8193403128151,295.0411192868356,299.4241027832031,19434200
2023-11-01,300.0005705556763,310.82383173354657,300.0005705556763,309.9393005371094,20434600
2023-11-02,315.3558977661489,316.8666041712566,306.4408555450822,308.9653015136719,21631800
2023-11-03,310.6350272850042,313.61664660431865,309.1144026453778,312.6724853515625,16764300
2023-11-06,314.0440325136339,316.37961003011276,312.523407886489,313.8651123046875,12887700
2023-11-07,315.1173814221133,319.0332435986505,313.18926531161134,316.8666076660156,14055600
2023-11-08,316.1908339897348,319.36126158939925,312.95079765621443,317.8207702636719,13609700
2023-11-09,317.46294745053154,322.1937626103969,316.84672067314426,318.58599853515625,16103100
2023-11-10,317.979759689306,327.0836408576639,317.5026896858175,326.7556457519531,19096200
2023-11-13,324.2014247719074,330.2938415366344,323.7044882105345,327.173095703125,16908900
2023-11-14,332.490336620736,336.0285226564636,331.2877282548283,334.2494812011719,17179400
2023-11-15,335.85949655936287,336.3266180839063,327.9979574674847,330.6714782714844,14531200
2023-11-16,327.3519503221803,332.5300202413146,324.38027971108323,332.1424255371094,18932600
2023-11-17,328.236531565473,333.44441677442944,327.33210342724755,332.98724365234375,14494400
2023-11-20,332.8381621487933,339.7753766653028,332.14243887763337,337.88702392578125,16960500
2023-11-21,336.257079202815,337.8174672799034,333.84197480157417,334.9153747558594,12027900
2023-11-22,337.1316756910171,340.8189666199393,336.505530803819,339.397705078125,10702700
2023-11-24,338.04603700845905,339.7654179309521,334.7066078709448,336.1576843261719,5467500
2023-11-27,334.12026586710266,337.8174751715421,332.15241645594386,332.64935302734375,15684500
2023-11-28,331.35727803769555,337.3006499613328,331.35727803769555,336.91302490234375,12637200
2023-11-29,337.60874184014665,337.8174466899702,328.75332924473264,330.1646423339844,16024500
2023-11-30,329.8565478251804,331.4566689095043,320.42467176423753,325.14556884765625,23146400
2023-12-01,323.4858243812868,324.8573437683303,318.7947421813911,322.8298645019531,15276400
2023-12-04,315.34604118629704,318.89414551603556,311.7382765594453,318.0592956542969,19037100
2023-12-05,317.0256185423016,319.90784415875646,313.4576181335451,316.33984375,16952100
2023-12-06,319.9575056885846,320.2755523061367,315.09748282348227,315.5049743652344,11294300
2023-12-07,315.82299215965526,326.22884301958476,315.82299215965526,324.5889587402344,15905100
2023-12-08,321.1104554318306,331.1287132397736,321.0210104927275,330.7112731933594,14087400
2023-12-11,327.38176985090655,327.86878826016766,318.03936943973395,323.2870178222656,25802500
2023-12-12,322.6111876329253,332.420709465379,322.5714242196474,332.1722412109375,18485500
2023-12-13,331.884021649177,336.29682043546865,330.60194724752364,332.6890563964844,16353300
2023-12-14,331.8045190118393,332.64931715824605,326.6264489887644,331.1286926269531,19607300
2023-12-15,329.9559098193617,336.58505652195277,329.1906384767599,332.86798095703125,31776900
2023-12-18,335.4122768319549,345.43050350190754,334.9550734059196,342.5085144042969,18993900
2023-12-19,343.46266650843853,351.433548505903,343.00549335643024,348.21337890625,17729400
2023-12-20,346.5138087823147,352.7851448663893,345.6590925772847,347.13995361328125,16369900
2023-12-21,350.8173476132564,354.2263251626879,347.0704265094024,351.9205322265625,15289600
2023-12-22,353.401377143422,355.01147701392597,349.06810506469606,351.2248229980469,11772800
2023-12-26,352.8149681446027,354.7927960482681,351.2844255557766,352.65594482421875,9898600
2023-12-27,353.8884077003798,356.80044865097256,353.13305442641285,355.6376037597656,13207900
2023-12-28,357.4961835866546,359.6826863146204,355.6177487776216,356.1246337890625,11798800
2023-12-29,356.7904704261837,357.79429189534807,349.66441776440286,351.7912902832031,14987100
2024-01-02,349.16745367397436,350.996176270686,337.9267529843931,344.16827392578125,19042200
2024-01-03,342.86632097466634,345.81812501954795,341.07733136318217,342.35943603515625,15451100
2024-01-04,342.389282432488,346.01691317588495,341.29601595802046,344.99322509765625,12099900
2024-01-05,344.8640379446358,351.33416191943985,344.1385299497112,349.7936706542969,13920700
2024-01-08,352.52679548883475,356.780571080703,349.893007548305,356.4625244140625,13890200
2024-01-09,354.2163327704473,358.43037493472315,353.1826963531045,355.2400207519531,13463900
2024-01-10,357.96328410212465,370.65503253997514,356.87993574330466,368.2001647949219,22117200
2024-01-11,369.84997899876964,370.49599040824944,360.70633490419993,367.4050598144531,17205400
2024-01-12,367.89203879686136,374.74975653283997,367.27584238058296,372.19549560546875,19310000
2024-01-16,371.36066433979323,373.3086470528875,364.9800162533216,365.2085876464844,15306900
2024-01-17,364.0556821213397,366.28197835392155,356.41279602355684,366.1130065917969,12724800
2024-01-18,369.21388452390124,374.5410597700138,368.6772149223667,373.8254699707031,16354300
2024-01-19,376.6778694441416,382.0050142000212,375.65418146072307,381.1006164550781,21670800
2024-01-22,385.5730050587109,387.95829396107655,378.82459955114075,379.4407958984375,17680500
2024-01-23,382.26344144036744,386.00041375357046,379.7389954417294,382.83990478515625,15506100
2024-01-24,387.6105205734711,393.7228342548557,385.4339359930336,388.3062438964844,15698500
2024-01-25,387.7794588566284,393.0668403985495,383.2970817231635,390.77099609375,15091100
2024-01-26,391.93383301626653,394.3588856208768,389.190733764685,391.7251281738281,13163700
2024-01-29,392.5698744541917,400.46122825720647,390.6914703140472,398.56292724609375,18742400
2024-01-30,401.11722690954844,403.8702443822703,397.121868104815,397.6088562011719,18614700
2024-01-31,386.6166039898912,395.561461151611,384.72825132186983,387.7496337890625,20180800
2024-02-01,391.526295417307,398.0460992609007,390.6417339713754,392.36114501953125,29727100
2024-02-02,456.7840522194359,482.9825308213264,450.2344325689633,472.0797424316406,84707600
2024-02-05,467.0010355247849,469.00864800314247,456.40634603561494,456.5951843261719,40832400
2024-02-06,461.15710076297296,464.2579798634834,450.2244970810922,451.9339599609375,21655200
2024-02-07,455.19384488408633,468.63099724636555,453.3849887014917,466.71282958984375,23066000
2024-02-08,465.45063137550386,467.706712266999,462.1807805672625,467.1203308105469,18815100
2024-02-09,470.0522544059997,470.68831736345834,464.60581936676004,465.24188232421875,18413100
2024-02-12,465.3214277158165,476.21426789829854,463.7212763264938,466.0270690917969,19382000
2024-02-13,454.07078532038025,465.023285979823,452.3016924663456,457.3008728027344,20916600
2024-02-14,465.0629918187606,471.2051197614083,463.2342691140207,470.3802185058594,16858400
2024-02-15,472.36800252431715,485.62626594797376,469.3267532855638,481.06439208984375,24212300
2024-02-16,475.1806436421215,476.0254418261027,466.3351792976931,470.4200134277344,23324600
2024-02-20,466.84205802877113,473.26246954605705,463.70141549883033,468.859619140625,18015500
2024-02-21,464.13370687149865,466.6210257722033,459.4476065641492,465.65594482421875,12921800
2024-02-22,477.80398582727605,487.5045292150567,473.6451960516841,483.66412353515625,21625800
2024-02-23,485.57439655198465,491.8523871951448,479.90332752536756,481.5747985839844,18374300
2024-02-26,481.017652932628,483.67412301156696,478.1622155493116,479.2964172363281,12101400
2024-02-27,477.5453528283639,484.79835305648805,477.4856596023301,484.5794677734375,10809600
2024-02-28,482.5398592605076,488.5591587618415,480.30127228455683,481.5648193359375,12715500
2024-02-29,485.96242982330085,489.2059034516527,480.16198502612906,487.64385986328125,17732000
2024-03-01,489.61376145830917,501.6921959813033,489.3551009528809,499.7520751953125,16273600
2024-03-04,500.44856300487174,501.8613735006119,493.9019530154449,495.6629638671875,12324100
2024-03-05,492.4891818603496,493.0662265319962,485.4152609132181,487.7334289550781,15325300
2024-03-06,495.10580533869546,500.4187148526618,491.7827509398976,493.5736083984375,11757900
2024-03-07,500.727171245107,517.2130988283819,498.83681484016904,509.59197998046875,18586400
2024-03-08,511.5818302657337,520.9142561065056,496.81710817540096,503.3836364746094,18597100
2024-03-11,494.48893402114817,494.79735912182264,473.58549721174256,481.1369934082031,20428300
2024-03-12,490.7579569831796,499.76203887116884,482.27122647367446,497.21502685546875,15448200
2024-03-13,492.8771642279452,498.43880548351103,488.53926440350904,493.0562438964844,12090700
2024-03-14,497.72249846706455,498.8069659240357,485.6838682512892,489.3352355957031,12620000
2024-03-15,486.52953767894695,489.33521033308705,478.8586243010207,481.6444396972656,29153600
2024-03-18,489.4148164622424,494.89687699785384,484.3406798670799,494.4591064453125,11755300
2024-03-19,485.6937670543991,494.110845133844,478.8387020614425,493.7228088378906,10903100
2024-03-20,496.9663269197439,505.62220902321786,492.6583038518146,502.9557800292969,11711100
2024-03-21,512.0992072120919,512.427489597915,503.4433249409809,505.1844482421875,9712500
2024-03-22,504.42830881241053,507.38324509037915,501.7817976709655,506.9952087402344,8120600
2024-03-25,503.2244135674405,504.647152675605,497.7025474521958,500.46844482421875,8380600
2024-03-26,502.5677856549569,507.41307823020827,492.69809045995356,493.3746643066406,11205400
2024-03-27,496.7673278906444,497.3543618813131,485.59431061422856,491.35491943359375,9989700
2024-03-28,490.3400966676568,490.389861263491,482.6891012766324,483.1169128417969,15212800
2024-04-01,484.7287529458191,494.906843157299,479.3362318375502,488.8576965332031,9247000
2024-04-02,482.6394164476865,495.00636003871153,482.1916868532458,494.84716796875,11081000
2024-04-03,496.399204303205,504.66704996572884,496.2201246280004,504.1695861816406,12099200
2024-04-04,513.8005016929203,527.3116357014082,507.9901280675933,508.32843017578125,26476300
2024-04-05,514.2382184944101,528.0080419587476,511.80063394861423,524.6651000976562,19263300
2024-04-08,526.5953027550338,528.7940538594455,516.2579905449139,516.6161499023438,13260600
2024-04-09,519.5809963042401,523.2025471694348,504.1695782322722,514.278076171875,10863800
2024-04-10,506.70663197996976,519.9093088962906,503.23431437881584,517.1931762695312,11418500
2024-04-11,518.4665756329202,521.2026258393438,514.6659458772954,520.5061645507812,10369500
2024-04-12,515.1237071238902,517.551332624631,506.7464043118623,509.3033752441406,11984500
2024-04-15,514.0989424271244,515.899819616972,494.7575784901864,497.692626953125,13512900
2024-04-16,495.58338175940787,502.2096033459289,494.5884541403407,497.22503662109375,9847900
2024-04-17,500.5481184655757,500.6078116969458,484.66908130268945,491.6634216308594,12193700
2024-04-18,497.2847319276467,509.611899753546,496.5086895960421,499.2546691894531,14808700
2024-04-19,500.2495788202588,500.2495788202588,473.31691210394206,478.62982177734375,25215400
2024-04-22,487.23593006211394,489.51432269556557,470.99870485706737,479.2864685058594,17271100
