Date,SentimentScore
2023-01-01,-0.1045131729915738
2023-01-02,0.0187999941408634
2023-01-03,-0.2438996577014526
2023-01-04,-0.28356915339827543
2023-01-05,0.050215011462569195
2023-01-06,0.0010542906820774
2023-01-07,-0.0061198323965072
2023-01-08,0.0159728899598122
2023-01-09,0.06427142644921936
2023-01-10,-0.029628564789891305
2023-01-11,0.2558762221597135
2023-01-12,-0.10882246245940529
2023-01-13,0.2757379114627838
2023-01-14,-0.0185561142861843
2023-01-15,-0.0192425362765789
2023-01-16,0.0022629825398326007
2023-01-17,0.18758406738440192
2023-01-18,0.23739295624769652
2023-01-19,-0.5600821723540624
2023-01-20,-0.3956002518534661
2023-01-21,-0.28569980959097546
2023-01-23,0.32906451914459467
2023-01-24,0.26234225432078045
2023-01-25,0.3486005999147892
2023-01-26,0.0756279751658439
2023-01-27,-0.2440088987350464
2023-01-28,0.0079793594777584
2023-01-29,0.0138309933245182
2023-01-30,-0.0022309232503175645
2023-01-31,-0.2991174764931202
2023-02-01,0.0737619325518608
2023-02-02,-0.16225095763802527
2023-02-03,-0.25974917113780976
2023-02-04,0.0747013166546821
2023-02-05,0.45260962098836893
2023-02-06,-0.039426938630640444
2023-02-07,0.2082506045699119
2023-02-08,0.04481724090874193
2023-02-10,-0.11313359418676965
2023-02-11,-0.6240659654140472
2023-02-12,-0.35158055275678635
2023-02-13,0.3033656282350421
2023-02-14,-0.19141538534313443
2023-02-15,0.07519375160336489
2023-02-16,0.14854075227464944
2023-02-17,0.12625916395336384
2023-02-18,-0.07193092753489815
2023-02-19,0.2435575425624847
2023-02-20,0.1085406094789505
2023-02-21,0.0952676149706045
2023-02-22,0.286984235048294
2023-02-23,0.031815737485885606
2023-02-24,0.3034893870353698
2023-02-25,-0.014707780908793223
2023-02-26,0.06316572800278655
2023-02-27,0.15000216166178384
2023-02-28,0.0006949150313933274
2023-03-08,-0.0121145099401474
2023-03-10,0.10115094327678283
2023-03-12,-0.4247618913650512
2023-03-13,0.34529780037701135
2023-03-14,0.1546048931777477
2023-03-15,0.24738308973610396
2023-03-16,0.047417587911089215
2023-03-17,-0.08481490146368745
2023-03-18,0.054888878017663956
2023-03-19,-0.3903728425502777
2023-03-20,0.039768697073062194
2023-03-21,0.2377418428659439
2023-03-22,-0.04144599288702014
2023-03-23,-0.052964879199862494
2023-03-24,-0.2038759074639529
2023-03-26,0.1063269674777984
2023-03-27,-0.029648149386048324
2023-03-28,0.11033942960202689
2023-03-29,0.0530785729310342
2023-03-30,0.17652819970888747
2023-03-31,-0.1255658492445946
2023-04-01,0.06318508833646777
2023-04-02,-0.073230916634202
2023-04-03,0.0454231612384319
2023-04-04,-0.35661106432477635
2023-04-05,0.12487537972629073
2023-04-06,0.1199830941855907
2023-04-07,-0.35920604690909386
2023-04-08,0.1882358472794294
2023-04-09,0.1644073724746704
2023-04-10,0.074906475841999
2023-04-11,0.061182883878548894
2023-04-12,-0.10593280941247944
2023-04-13,0.24059534594416618
2023-04-14,0.8023970723152161
2023-04-15,0.1062294244766235
2023-04-16,0.052996492944657775
2023-04-17,0.21559928792218364
2023-04-18,0.05592339485883709
2023-04-19,0.2335026771761477
2023-04-20,0.07165656657889483
2023-04-21,0.08356474377214905
2023-04-22,0.3172370195388794
2023-04-23,-0.2836158288021882
2023-04-24,-0.19993534088134765
2023-04-25,-0.08542803302407267
2023-04-26,0.16040249988436694
2023-04-28,0.3114729641626279
2023-05-02,0.3234374262392521
2023-05-03,0.0038931407034397
2023-05-04,0.7195900157094002
2023-05-05,0.25608022750488346
2023-05-06,-0.020970307290554
2023-05-07,0.18556209653615952
2023-05-08,-0.16090888250619176
2023-05-09,0.07219704380258918
2023-05-10,0.03189748773972193
2023-05-11,0.09516488350927828
2023-05-13,0.06677803769707674
2023-05-14,0.35783265344798565
2023-05-16,-0.28343300414936884
2023-05-17,-0.0039238675187031795
2023-05-18,-0.01967755821533505
2023-05-19,-0.321553073450923
2023-05-22,0.05941002815961836
2023-05-23,0.276658885491391
2023-05-24,-0.8386397957801819
2023-05-25,0.5743072330951691
2023-05-26,0.0087061785161495
2023-05-27,0.047589685767889
2023-05-28,0.0751772001385688
2023-05-29,0.1120812073349952
2023-05-30,0.024948119185864922
2023-05-31,0.27649329106012976
2023-06-05,0.25367009937763213
2023-06-06,0.06149721813077726
2023-06-07,0.18672094047069548
2023-06-08,0.0007286518812179739
2023-06-09,-0.19399852789938454
2023-06-11,-0.2740019857883453
2023-06-12,-0.14932650048285726
2023-06-13,0.3093258485198021
2023-06-14,0.4213958876207471
2023-06-15,0.0552954307446877
2023-06-16,0.35727755973736447
2023-06-17,0.010375104844570202
2023-06-19,0.0314104966819286
2023-06-20,-0.1379642575979233
2023-06-21,0.08764793444424865
2023-06-23,-0.10316533334553243
2023-06-24,0.0453525347014268
2023-06-25,-0.0092326700687408
2023-06-26,0.04485183271268997
2023-06-27,-0.0685101300477981
2023-06-28,-0.0311523415148258
2023-06-29,-0.1483325771987438
2023-06-30,0.4265586255739133
2023-07-01,0.0361475236713886
2023-07-02,-0.29227065853774553
2023-07-03,-0.022238843142986298
2023-07-04,0.039648231118917396
2023-07-05,-0.29988602781668305
2023-07-06,0.32284771154324216
2023-07-07,0.0225852280855178
2023-07-08,0.0595362409949302
2023-07-10,-0.2736476076145967
2023-07-11,0.04344524666666982
2023-07-12,0.0698694586753845
2023-07-13,0.26606621965765953
2023-07-14,0.4311699271202087
2023-07-15,0.0609121546149253
2023-07-16,0.08051858283579351
2023-07-17,-0.5199093469418585
