Metric,Value
Train_MAE,10.51610684602157
Train_RMSE,12.675796336495269
Train_R2,0.8720301074054604
Train_MAPE,3.286116572930374
Test_MAE,30.198334348154265
Test_RMSE,32.3327509494347
Test_R2,-2.2162465872354145
Test_MAPE,7.188290936954784
